DAY_OF_WEEK,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS,CRS_ELAPSED_TIME,SCH_DEP_TIME,SCH_ARR_TIME,ORGIN_WTH_JOIN,DEST_WTH_JOIN,ORGIN_WTH_name,ORGIN_WTH_datetime,ORGIN_WTH_temp,ORGIN_WTH_feelslike,ORGIN_WTH_dew,ORGIN_WTH_humidity,ORGIN_WTH_precip,ORGIN_WTH_precipprob,ORGIN_WTH_preciptype,ORGIN_WTH_snow,ORGIN_WTH_snowdepth,ORGIN_WTH_windgust,ORGIN_WTH_windspeed,ORGIN_WTH_winddir,ORGIN_WTH_sealevelpressure,ORGIN_WTH_cloudcover,ORGIN_WTH_visibility,ORGIN_WTH_solarradiation,ORGIN_WTH_solarenergy,ORGIN_WTH_uvindex,ORGIN_WTH_severerisk,ORGIN_WTH_conditions,ORGIN_WTH_icon,ORGIN_WTH_stations,DEST_WTH_name,DEST_WTH_datetime,DEST_WTH_temp,DEST_WTH_feelslike,DEST_WTH_dew,DEST_WTH_humidity,DEST_WTH_precip,DEST_WTH_precipprob,DEST_WTH_preciptype,DEST_WTH_snow,DEST_WTH_snowdepth,DEST_WTH_windgust,DEST_WTH_windspeed,DEST_WTH_winddir,DEST_WTH_sealevelpressure,DEST_WTH_cloudcover,DEST_WTH_visibility,DEST_WTH_solarradiation,DEST_WTH_solarenergy,DEST_WTH_uvindex,DEST_WTH_severerisk,DEST_WTH_conditions,DEST_WTH_icon,DEST_WTH_stations
4,WN,WN,3149,MCO,SYR,1256.0,-4.0,0,0,N,1053,,,,0,160.0,2023-12-21 10:20:00,2023-12-21 13:00:00,2023-12-21 10:00:00MCO,2023-12-21 13:00:00SYR,MCO,2023-12-21 10:00:00,64.3,64.3,51.0,61.95,0.0,0,,0.0,0.0,24.0,14.1,39.0,1029.1,2.9,9.9,450,1.6,5,10.0,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO",SYR,2023-12-21 13:00:00,29.8,22.3,17.0,58.46,0.0,0,,0.0,0.35,10.3,7.9,339.0,1034.0,26.2,9.9,246,0.9,2,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
4,AA,MQ,3324,ORD,SYR,2241.0,7.0,0,0,N,607,,,,0,109.0,2023-12-28 19:45:00,2023-12-28 22:34:00,2023-12-28 20:00:00ORD,2023-12-28 23:00:00SYR,ORD,2023-12-28 20:00:00,42.6,36.6,40.3,91.48,0.012,100,rain,0.0,0.0,20.8,10.5,4.0,1008.0,100.0,1.9,0,0.0,0,10.0,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-28 23:00:00,46.1,43.2,44.9,95.52,0.0,0,,0.0,0.0,3.4,5.7,59.0,1004.7,100.0,9.7,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
4,AA,MQ,4091,ORD,SYR,1747.0,19.0,0,0,N,607,0.0,19.0,0.0,0,106.0,2023-12-28 14:42:00,2023-12-28 17:28:00,2023-12-28 15:00:00ORD,2023-12-28 17:00:00SYR,ORD,2023-12-28 15:00:00,42.2,36.4,39.4,89.71,0.001,100,rain,0.0,0.0,19.5,10.1,2.0,1007.8,100.0,3.2,11,0.0,0,10.0,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-28 17:00:00,48.1,45.6,46.2,93.13,0.0,0,,0.0,0.0,6.9,5.6,50.0,1005.5,100.0,9.9,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
4,DL,9E,4946,JFK,SYR,1657.0,-31.0,0,0,N,209,,,,0,98.0,2023-12-28 15:50:00,2023-12-28 17:28:00,2023-12-28 16:00:00JFK,2023-12-28 17:00:00SYR,JFK,2023-12-28 16:00:00,51.2,51.2,48.0,88.87,0.0,0,,0.0,0.0,12.8,0.1,2.0,1005.0,100.0,1.8,6,0.0,0,10.0,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-12-28 17:00:00,48.1,45.6,46.2,93.13,0.0,0,,0.0,0.0,6.9,5.6,50.0,1005.5,100.0,9.9,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
4,UA,YX,3719,ORD,SYR,1636.0,-8.0,0,0,N,607,,,,0,124.0,2023-12-28 13:40:00,2023-12-28 16:44:00,2023-12-28 14:00:00ORD,2023-12-28 17:00:00SYR,ORD,2023-12-28 14:00:00,41.6,36.0,38.8,89.58,0.005,100,rain,0.0,0.0,20.8,9.2,325.0,1007.6,100.0,5.3,26,0.1,0,10.0,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,KPWK",SYR,2023-12-28 17:00:00,48.1,45.6,46.2,93.13,0.0,0,,0.0,0.0,6.9,5.6,50.0,1005.5,100.0,9.9,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
4,AA,MQ,4134,ORD,SYR,1106.0,-13.0,0,0,N,607,,,,0,114.0,2023-12-28 08:25:00,2023-12-28 11:19:00,2023-12-28 08:00:00ORD,2023-12-28 11:00:00SYR,ORD,2023-12-28 08:00:00,37.6,30.1,33.8,85.95,0.0,0,,0.0,0.0,25.3,11.1,326.0,1010.8,100.0,8.7,14,0.1,0,10.0,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-28 11:00:00,47.2,44.5,46.1,96.13,0.0,0,,0.0,0.0,8.1,5.7,70.0,1007.4,89.6,9.9,128,0.5,1,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
4,B6,B6,116,JFK,SYR,1529.0,-11.0,0,0,N,209,,,,0,78.0,2023-12-28 14:22:00,2023-12-28 15:40:00,2023-12-28 14:00:00JFK,2023-12-28 16:00:00SYR,JFK,2023-12-28 14:00:00,52.2,52.2,49.0,88.81,0.0,0,,0.0,0.0,15.0,5.9,59.0,1004.2,100.0,9.9,32,0.1,0,10.0,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-12-28 16:00:00,49.0,46.7,46.2,89.95,0.0,0,,0.0,0.0,6.9,5.6,89.0,1005.8,100.0,9.8,3,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
4,B6,B6,656,MCO,SYR,2126.0,119.0,0,0,N,1053,0.0,0.0,32.0,0,175.0,2023-12-28 16:32:00,2023-12-28 19:27:00,2023-12-28 17:00:00MCO,2023-12-28 19:00:00SYR,MCO,2023-12-28 17:00:00,63.1,63.1,57.8,83.02,0.0,0,,0.0,0.0,6.9,3.5,242.0,1013.1,98.8,9.9,40,0.1,0,10.0,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KORL,KMCO",SYR,2023-12-28 19:00:00,47.0,43.8,46.1,96.49,0.0,0,,0.0,0.0,5.8,6.7,58.0,1005.7,100.0,9.9,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
4,DL,9E,4988,JFK,SYR,2142.0,-42.0,0,0,N,209,,,,0,104.0,2023-12-28 20:40:00,2023-12-28 22:24:00,2023-12-28 21:00:00JFK,2023-12-28 22:00:00SYR,JFK,2023-12-28 21:00:00,48.0,46.1,46.2,93.41,0.001,100,rain,0.0,0.0,6.9,4.7,80.0,1006.0,100.0,6.6,0,0.0,0,10.0,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-12-28 22:00:00,46.1,43.3,44.9,95.47,0.0,0,,0.0,0.0,3.4,5.7,79.0,1004.9,100.0,9.7,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
4,UA,UA,1983,ORD,SYR,2106.0,-3.0,0,0,N,607,,,,0,114.0,2023-12-28 18:15:00,2023-12-28 21:09:00,2023-12-28 18:00:00ORD,2023-12-28 21:00:00SYR,ORD,2023-12-28 18:00:00,42.1,36.0,39.5,90.54,0.016,100,rain,0.0,0.0,21.9,10.7,11.0,1008.3,100.0,3.6,0,0.0,0,10.0,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-28 21:00:00,46.1,44.0,44.9,95.53,0.0,0,,0.0,0.0,5.8,4.6,68.0,1005.2,100.0,9.6,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
4,WN,WN,3149,MCO,SYR,1308.0,8.0,0,0,N,1053,,,,0,160.0,2023-12-28 10:20:00,2023-12-28 13:00:00,2023-12-28 10:00:00MCO,2023-12-28 13:00:00SYR,MCO,2023-12-28 10:00:00,57.0,57.0,56.0,96.46,0.007,100,rain,0.0,0.0,5.8,6.7,152.0,1015.4,100.0,9.8,37,0.1,0,10.0,"Rain, Overcast",rain,"72205312841,1341W,72205712854,72205012815,KORL,KMCO",SYR,2023-12-28 13:00:00,48.2,44.2,46.2,92.75,0.0,0,,0.0,0.0,8.1,8.9,82.0,1006.1,89.6,9.9,107,0.4,1,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,AA,MQ,4134,ORD,SYR,1054.0,-8.0,0,0,N,607,,,,0,106.0,2023-12-01 08:16:00,2023-12-01 11:02:00,2023-12-01 08:00:00ORD,2023-12-01 11:00:00SYR,ORD,2023-12-01 08:00:00,43.6,43.6,40.9,89.97,0.147,100,rain,0.0,0.0,10.3,1.7,11.0,1010.5,100.0,4.3,0,0.0,0,10.0,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-01 11:00:00,53.7,53.7,32.1,43.66,0.0,0,,0.0,0.0,18.3,6.8,218.0,1016.7,100.0,9.9,101,0.4,1,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,AA,YX,4384,ORD,SYR,1559.0,-2.0,0,0,N,607,,,,0,106.0,2023-12-01 13:15:00,2023-12-01 16:01:00,2023-12-01 13:00:00ORD,2023-12-01 16:00:00SYR,ORD,2023-12-01 13:00:00,43.7,39.2,41.0,90.09,0.001,100,rain,0.0,0.0,9.2,7.9,80.0,1008.7,100.0,2.2,18,0.1,0,10.0,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-01 16:00:00,44.9,42.4,39.9,82.7,0.052,100,rain,0.0,0.0,8.1,4.7,131.0,1016.0,100.0,5.0,12,0.0,0,10.0,"Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
5,AA,YX,4414,ORD,SYR,2151.0,-2.0,0,0,N,607,,,,0,117.0,2023-12-01 18:56:00,2023-12-01 21:53:00,2023-12-01 19:00:00ORD,2023-12-01 22:00:00SYR,ORD,2023-12-01 19:00:00,43.0,38.2,40.5,90.79,0.009,100,rain,0.0,0.0,10.3,8.0,23.0,1010.6,100.0,5.1,0,0.0,0,10.0,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-01 22:00:00,43.0,40.3,39.0,85.74,0.0,0,,0.0,0.0,6.9,4.5,89.0,1013.5,100.0,5.1,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,B6,B6,116,JFK,SYR,1523.0,2.0,0,0,N,209,,,,0,81.0,2023-12-01 14:00:00,2023-12-01 15:21:00,2023-12-01 14:00:00JFK,2023-12-01 15:00:00SYR,JFK,2023-12-01 14:00:00,45.0,43.5,39.1,79.65,0.001,100,rain,0.0,0.0,30.0,3.5,180.0,1020.4,3.9,9.7,54,0.2,1,10.0,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-12-01 15:00:00,46.0,43.0,39.9,79.19,0.056,100,rain,0.0,0.0,12.8,5.8,161.0,1016.3,100.0,6.1,5,0.0,0,10.0,"Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,B6,B6,656,MCO,SYR,1924.0,10.0,0,0,N,1053,,,,0,170.0,2023-12-01 16:24:00,2023-12-01 19:14:00,2023-12-01 16:00:00MCO,2023-12-01 19:00:00SYR,MCO,2023-12-01 16:00:00,82.2,84.7,66.7,59.53,0.0,0,,0.0,0.0,8.1,7.2,176.0,1017.5,53.1,9.9,160,0.6,2,10.0,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO",SYR,2023-12-01 19:00:00,43.0,40.3,39.0,85.62,0.012,100,rain,0.0,0.0,8.1,4.7,100.0,1015.1,100.0,8.5,0,0.0,0,10.0,"Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
5,DL,9E,4844,JFK,SYR,1611.0,-20.0,0,0,N,209,,,,0,91.0,2023-12-01 15:00:00,2023-12-01 16:31:00,2023-12-01 15:00:00JFK,2023-12-01 17:00:00SYR,JFK,2023-12-01 15:00:00,46.2,45.0,37.2,70.75,0.0,0,,0.0,0.0,31.1,3.4,259.0,1020.2,100.0,9.9,23,0.1,0,10.0,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-12-01 17:00:00,44.8,41.8,39.9,82.63,0.013,100,rain,0.0,0.0,9.2,5.6,127.0,1015.5,100.0,9.8,0,0.0,0,10.0,"Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
5,UA,OO,5702,ORD,SYR,1639.0,-12.0,0,0,N,607,,,,0,116.0,2023-12-01 13:55:00,2023-12-01 16:51:00,2023-12-01 14:00:00ORD,2023-12-01 17:00:00SYR,ORD,2023-12-01 14:00:00,43.4,37.9,40.9,90.68,0.008,100,rain,0.0,0.0,9.2,10.0,75.0,1008.3,100.0,1.6,14,0.1,0,10.0,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-01 17:00:00,44.8,41.8,39.9,82.63,0.013,100,rain,0.0,0.0,9.2,5.6,127.0,1015.5,100.0,9.8,0,0.0,0,10.0,"Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
5,DL,9E,4856,JFK,SYR,1155.0,-23.0,0,0,N,209,,,,0,84.0,2023-12-01 10:54:00,2023-12-01 12:18:00,2023-12-01 11:00:00JFK,2023-12-01 12:00:00SYR,JFK,2023-12-01 11:00:00,46.3,43.0,37.8,71.91,0.0,0,,0.0,0.0,8.1,6.6,233.0,1021.8,27.5,9.9,118,0.4,1,10.0,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-12-01 12:00:00,52.8,52.8,34.1,48.78,0.0,0,,0.0,0.0,13.9,7.9,199.0,1016.3,100.0,9.9,54,0.2,1,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,UA,UA,538,ORD,SYR,136.0,,0,1,N,607,,,,1,111.0,2023-12-01 18:10:00,2023-12-01 21:01:00,2023-12-01 18:00:00ORD,2023-12-01 21:00:00SYR,ORD,2023-12-01 18:00:00,43.0,39.3,41.3,93.5,0.018,100,rain,0.0,0.0,10.3,6.1,10.0,1010.3,100.0,4.4,0,0.0,0,10.0,"Rain, Overcast",rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-01 21:00:00,43.0,40.3,39.0,85.78,0.0,0,,0.0,0.0,5.8,4.5,89.0,1014.2,100.0,6.2,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,WN,WN,3149,MCO,SYR,1416.0,6.0,0,0,N,1053,,,,0,160.0,2023-12-01 11:30:00,2023-12-01 14:10:00,2023-12-01 12:00:00MCO,2023-12-01 14:00:00SYR,MCO,2023-12-01 12:00:00,80.1,82.7,68.0,66.62,0.0,0,,0.0,0.0,11.4,10.1,169.0,1020.0,33.6,9.9,487,1.8,5,10.0,Partially cloudy,partly-cloudy-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO",SYR,2023-12-01 14:00:00,46.9,44.1,39.0,73.8,0.017,100,rain,0.0,0.0,15.0,5.8,170.0,1015.9,100.0,8.1,18,0.1,0,10.0,"Rain, Overcast",rain,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,AA,MQ,3473,ORD,SYR,1659.0,-19.0,0,0,N,607,,,,0,112.0,2023-12-08 14:26:00,2023-12-08 17:18:00,2023-12-08 14:00:00ORD,2023-12-08 17:00:00SYR,ORD,2023-12-08 14:00:00,55.2,55.2,43.4,64.35,0.0,0,,0.0,0.0,29.4,17.1,204.0,1005.1,78.4,9.9,155,0.6,2,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-08 17:00:00,44.9,40.0,32.1,60.74,0.0,0,,0.0,0.0,13.9,9.1,101.0,1016.1,88.2,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,UA,OO,5702,ORD,SYR,1639.0,-12.0,0,0,N,607,,,,0,116.0,2023-12-08 13:55:00,2023-12-08 16:51:00,2023-12-08 14:00:00ORD,2023-12-08 17:00:00SYR,ORD,2023-12-08 14:00:00,55.2,55.2,43.4,64.35,0.0,0,,0.0,0.0,29.4,17.1,204.0,1005.1,78.4,9.9,155,0.6,2,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-08 17:00:00,44.9,40.0,32.1,60.74,0.0,0,,0.0,0.0,13.9,9.1,101.0,1016.1,88.2,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,AA,MQ,3801,ORD,SYR,1138.0,14.0,0,0,N,607,,,,0,109.0,2023-12-08 08:35:00,2023-12-08 11:24:00,2023-12-08 09:00:00ORD,2023-12-08 11:00:00SYR,ORD,2023-12-08 09:00:00,48.0,41.5,37.4,66.58,0.0,0,,0.0,0.0,31.6,17.7,208.0,1006.2,38.2,9.9,45,0.2,0,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-08 11:00:00,42.8,38.1,33.2,68.55,0.0,0,,0.0,0.0,13.9,8.0,110.0,1018.1,88.2,9.8,255,0.9,3,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
5,AA,YX,4688,ORD,SYR,2211.0,-12.0,0,0,N,607,,,,0,109.0,2023-12-08 19:34:00,2023-12-08 22:23:00,2023-12-08 20:00:00ORD,2023-12-08 22:00:00SYR,ORD,2023-12-08 20:00:00,53.6,53.6,44.4,70.73,0.0,0,,0.0,0.0,23.0,13.0,204.0,1007.0,100.0,9.9,0,0.0,0,10.0,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-08 22:00:00,43.0,40.2,33.2,68.12,0.0,0,,0.0,0.0,17.2,4.8,41.0,1016.9,100.0,9.9,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,B6,B6,116,JFK,SYR,1513.0,-8.0,0,0,N,209,,,,0,81.0,2023-12-08 14:00:00,2023-12-08 15:21:00,2023-12-08 14:00:00JFK,2023-12-08 15:00:00SYR,JFK,2023-12-08 14:00:00,51.9,51.9,31.8,46.05,0.0,0,,0.0,0.0,4.7,5.9,190.0,1022.1,27.5,9.9,304,1.1,3,10.0,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-12-08 15:00:00,47.8,44.1,33.3,56.92,0.0,0,,0.0,0.0,17.2,8.0,111.0,1015.5,48.8,9.9,153,0.6,2,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
5,DL,9E,4844,JFK,SYR,1533.0,-34.0,0,0,N,209,,,,0,97.0,2023-12-08 14:30:00,2023-12-08 16:07:00,2023-12-08 14:00:00JFK,2023-12-08 16:00:00SYR,JFK,2023-12-08 14:00:00,51.9,51.9,31.8,46.05,0.0,0,,0.0,0.0,4.7,5.9,190.0,1022.1,27.5,9.9,304,1.1,3,10.0,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-12-08 16:00:00,48.5,45.0,33.3,55.32,0.0,0,,0.0,0.0,21.9,8.0,110.0,1015.9,88.2,9.9,13,0.0,0,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,B6,B6,656,MCO,SYR,1857.0,-16.0,0,0,N,1053,,,,0,168.0,2023-12-08 16:25:00,2023-12-08 19:13:00,2023-12-08 16:00:00MCO,2023-12-08 19:00:00SYR,MCO,2023-12-08 16:00:00,72.2,72.2,57.8,60.56,0.0,0,,0.0,0.0,6.9,7.4,52.0,1021.3,9.9,9.9,165,0.6,2,10.0,Clear,clear-day,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO",SYR,2023-12-08 19:00:00,44.0,40.0,33.2,65.7,0.0,0,,0.0,0.0,16.1,6.9,73.0,1017.0,100.0,9.9,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,DL,9E,4856,JFK,SYR,1219.0,-11.0,0,0,N,209,,,,0,91.0,2023-12-08 10:59:00,2023-12-08 12:30:00,2023-12-08 11:00:00JFK,2023-12-08 12:00:00SYR,JFK,2023-12-08 11:00:00,46.2,43.3,33.1,60.09,0.0,0,,0.0,0.0,3.4,5.7,245.0,1022.7,95.0,9.9,244,0.9,2,10.0,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732",SYR,2023-12-08 12:00:00,44.7,39.9,33.3,63.93,0.0,0,,0.0,0.0,16.1,9.0,100.0,1017.4,89.1,9.9,196,0.7,2,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
5,UA,UA,538,ORD,SYR,2052.0,-9.0,0,0,N,607,,,,0,111.0,2023-12-08 18:10:00,2023-12-08 21:01:00,2023-12-08 18:00:00ORD,2023-12-08 21:00:00SYR,ORD,2023-12-08 18:00:00,54.0,54.0,44.9,71.21,0.0,0,,0.0,0.0,23.0,10.8,198.0,1006.8,91.5,9.9,0,0.0,0,10.0,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-08 21:00:00,43.9,41.3,33.2,65.81,0.0,0,,0.0,0.0,18.3,4.7,64.0,1017.1,100.0,9.9,0,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,WN,WN,3149,MCO,SYR,1426.0,16.0,0,0,N,1053,0.0,5.0,11.0,0,160.0,2023-12-08 11:30:00,2023-12-08 14:10:00,2023-12-08 12:00:00MCO,2023-12-08 14:00:00SYR,MCO,2023-12-08 12:00:00,71.2,71.2,56.0,58.74,0.0,0,,0.0,0.0,8.1,6.6,159.0,1023.6,99.0,9.9,127,0.5,1,10.0,Overcast,cloudy,"72205312841,1341W,72205712854,72205012815,KISM,KORL,KMCO",SYR,2023-12-08 14:00:00,48.7,45.2,33.3,55.19,0.0,0,,0.0,0.0,17.2,7.9,140.0,1015.8,86.6,9.9,224,0.8,2,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
5,AA,MQ,3473,ORD,SYR,1705.0,-13.0,0,0,N,607,,,,0,112.0,2023-12-15 14:26:00,2023-12-15 17:18:00,2023-12-15 14:00:00ORD,2023-12-15 17:00:00SYR,ORD,2023-12-15 14:00:00,53.3,53.3,27.6,36.88,0.0,0,,0.0,0.0,11.4,8.7,205.0,1029.2,78.4,9.9,64,0.2,1,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-15 17:00:00,48.7,45.1,29.2,46.73,0.0,0,,0.0,0.0,13.9,8.1,261.0,1026.7,47.3,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
5,UA,OO,5702,ORD,SYR,1639.0,-12.0,0,0,N,607,,,,0,116.0,2023-12-15 13:55:00,2023-12-15 16:51:00,2023-12-15 14:00:00ORD,2023-12-15 17:00:00SYR,ORD,2023-12-15 14:00:00,53.3,53.3,27.6,36.88,0.0,0,,0.0,0.0,11.4,8.7,205.0,1029.2,78.4,9.9,64,0.2,1,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-15 17:00:00,48.7,45.1,29.2,46.73,0.0,0,,0.0,0.0,13.9,8.1,261.0,1026.7,47.3,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,0534W,KRME"
5,AA,MQ,3801,ORD,SYR,1118.0,-6.0,0,0,N,607,,,,0,109.0,2023-12-15 08:35:00,2023-12-15 11:24:00,2023-12-15 09:00:00ORD,2023-12-15 11:00:00SYR,ORD,2023-12-15 09:00:00,41.0,36.1,26.7,56.29,0.0,0,,0.0,0.0,13.9,7.6,205.0,1032.5,78.4,9.9,107,0.4,1,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-15 11:00:00,49.8,43.9,32.1,50.47,0.0,0,,0.0,0.0,24.3,17.0,252.0,1027.9,26.2,9.9,246,0.9,2,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
5,AA,YX,4688,ORD,SYR,2219.0,-4.0,0,0,N,607,,,,0,109.0,2023-12-15 19:34:00,2023-12-15 22:23:00,2023-12-15 20:00:00ORD,2023-12-15 22:00:00SYR,ORD,2023-12-15 20:00:00,47.4,45.8,28.5,47.7,0.0,0,,0.0,0.0,5.8,4.1,122.0,1028.0,78.4,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2023-12-15 22:00:00,42.1,38.3,28.3,57.88,0.0,0,,0.0,0.0,13.9,5.9,259.0,1028.0,30.4,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,F3743,KRME"
