MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,SCH_OP_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,CRS_ELAPSED_TIME,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
10,5,10/13/2023 12:00:00 AM,AA,,MQ,4203,ORD,SYR,1320,1610,1644.0,34.0,0.0,0.0,N,110.0,607.0,0.0,0.0,0.0,0.0
10,5,10/13/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1330,1439,1505.0,26.0,0.0,0.0,N,69.0,209.0,0.0,4.0,0.0,0.0
10,5,10/13/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2155,2315,2314.0,-1.0,0.0,0.0,N,80.0,209.0,,,,0.0
10,5,10/13/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,807,1050,1041.0,-9.0,0.0,0.0,N,163.0,1053.0,,,,0.0
10,5,10/13/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2241,13,2357.0,-16.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,5,10/13/2023 12:00:00 AM,DL,,9E,5175,JFK,SYR,1525,1657,1637.0,-20.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,5,10/13/2023 12:00:00 AM,UA,,G7,4426,ORD,SYR,900,1153,1149.0,-4.0,0.0,0.0,N,113.0,607.0,,,,0.0
10,5,10/13/2023 12:00:00 AM,UA,,OO,5575,ORD,SYR,1355,1649,1643.0,-6.0,0.0,0.0,N,114.0,607.0,,,,0.0
10,5,10/13/2023 12:00:00 AM,UA,,UA,1494,ORD,SYR,1820,2108,2105.0,-3.0,0.0,0.0,N,108.0,607.0,,,,0.0
10,5,10/13/2023 12:00:00 AM,WN,,WN,1456,MCO,SYR,1030,1310,1309.0,-1.0,0.0,0.0,N,160.0,1053.0,,,,0.0
10,5,10/20/2023 12:00:00 AM,AA,,MQ,3324,ORD,SYR,1845,2142,2143.0,1.0,0.0,0.0,N,117.0,607.0,,,,0.0
10,5,10/20/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,815,1104,1048.0,-16.0,0.0,0.0,N,109.0,607.0,,,,0.0
10,5,10/20/2023 12:00:00 AM,AA,,MQ,4203,ORD,SYR,1320,1610,1549.0,-21.0,0.0,0.0,N,110.0,607.0,,,,0.0
10,5,10/20/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1330,1439,1544.0,65.0,0.0,0.0,N,69.0,209.0,0.0,15.0,5.0,0.0
10,5,10/20/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2155,2315,2331.0,16.0,0.0,0.0,N,80.0,209.0,0.0,7.0,0.0,0.0
10,5,10/20/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,807,1050,1037.0,-13.0,0.0,0.0,N,163.0,1053.0,,,,0.0
10,5,10/20/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2241,13,15.0,2.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,5,10/20/2023 12:00:00 AM,DL,,9E,5175,JFK,SYR,1525,1657,1628.0,-29.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,5,10/20/2023 12:00:00 AM,UA,,G7,4426,ORD,SYR,900,1153,1149.0,-4.0,0.0,0.0,N,113.0,607.0,,,,0.0
10,5,10/20/2023 12:00:00 AM,UA,,OO,5575,ORD,SYR,1355,1649,1643.0,-6.0,0.0,0.0,N,114.0,607.0,,,,0.0
10,5,10/20/2023 12:00:00 AM,UA,,UA,1494,ORD,SYR,1820,2108,2120.0,12.0,0.0,0.0,N,108.0,607.0,,,,0.0
10,5,10/20/2023 12:00:00 AM,WN,,WN,1456,MCO,SYR,1030,1310,1302.0,-8.0,0.0,0.0,N,160.0,1053.0,,,,0.0
10,5,10/27/2023 12:00:00 AM,AA,,MQ,3324,ORD,SYR,1845,2142,2210.0,28.0,0.0,0.0,N,117.0,607.0,0.0,0.0,0.0,0.0
10,5,10/27/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,815,1104,1052.0,-12.0,0.0,0.0,N,109.0,607.0,,,,0.0
10,5,10/27/2023 12:00:00 AM,AA,,MQ,4203,ORD,SYR,1320,1610,1608.0,-2.0,0.0,0.0,N,110.0,607.0,,,,0.0
10,5,10/27/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1330,1439,1557.0,78.0,0.0,0.0,N,69.0,209.0,0.0,0.0,0.0,0.0
10,5,10/27/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2155,2315,2312.0,-3.0,0.0,0.0,N,80.0,209.0,,,,0.0
10,5,10/27/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,807,1050,1047.0,-3.0,0.0,0.0,N,163.0,1053.0,,,,0.0
10,5,10/27/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2241,13,2346.0,-27.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,5,10/27/2023 12:00:00 AM,DL,,9E,5175,JFK,SYR,1525,1657,1640.0,-17.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,5,10/27/2023 12:00:00 AM,UA,,G7,4426,ORD,SYR,900,1153,1159.0,6.0,0.0,0.0,N,113.0,607.0,,,,0.0
10,5,10/27/2023 12:00:00 AM,UA,,OO,5575,ORD,SYR,1355,1649,1703.0,14.0,0.0,0.0,N,114.0,607.0,,,,0.0
10,5,10/27/2023 12:00:00 AM,UA,,UA,1494,ORD,SYR,1820,2108,2101.0,-7.0,0.0,0.0,N,108.0,607.0,,,,0.0
10,5,10/27/2023 12:00:00 AM,WN,,WN,1456,MCO,SYR,1030,1310,1407.0,57.0,0.0,0.0,N,160.0,1053.0,0.0,0.0,0.0,0.0
10,6,10/7/2023 12:00:00 AM,AA,,MQ,3324,ORD,SYR,1845,2142,2133.0,-9.0,0.0,0.0,N,117.0,607.0,,,,0.0
10,6,10/7/2023 12:00:00 AM,AA,,MQ,4203,ORD,SYR,1320,1610,1600.0,-10.0,0.0,0.0,N,110.0,607.0,,,,0.0
10,6,10/7/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1330,1439,1657.0,138.0,0.0,0.0,N,69.0,209.0,0.0,83.0,0.0,0.0
10,6,10/7/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2200,2320,2329.0,9.0,0.0,0.0,N,80.0,209.0,,,,0.0
10,6,10/7/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,807,1050,1052.0,2.0,0.0,0.0,N,163.0,1053.0,,,,0.0
10,6,10/7/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2233,2359,2359.0,0.0,0.0,0.0,N,86.0,209.0,,,,0.0
10,6,10/7/2023 12:00:00 AM,DL,,9E,5175,JFK,SYR,1520,1651,1738.0,47.0,0.0,0.0,N,91.0,209.0,0.0,0.0,47.0,0.0
10,6,10/7/2023 12:00:00 AM,UA,,G7,4426,ORD,SYR,900,1153,1153.0,0.0,0.0,0.0,N,113.0,607.0,,,,0.0
10,6,10/7/2023 12:00:00 AM,UA,,OO,5575,ORD,SYR,1355,1652,1650.0,-2.0,0.0,0.0,N,117.0,607.0,,,,0.0
10,6,10/7/2023 12:00:00 AM,UA,,UA,1494,ORD,SYR,1820,2108,2128.0,20.0,0.0,0.0,N,108.0,607.0,0.0,13.0,0.0,0.0
10,6,10/7/2023 12:00:00 AM,WN,,WN,1456,MCO,SYR,1250,1530,1519.0,-11.0,0.0,0.0,N,160.0,1053.0,,,,0.0
10,6,10/14/2023 12:00:00 AM,AA,,MQ,3324,ORD,SYR,1845,2142,2217.0,35.0,0.0,0.0,N,117.0,607.0,0.0,35.0,0.0,0.0
10,6,10/14/2023 12:00:00 AM,AA,,MQ,4203,ORD,SYR,1320,1610,1552.0,-18.0,0.0,0.0,N,110.0,607.0,,,,0.0
10,6,10/14/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1330,1439,1458.0,19.0,0.0,0.0,N,69.0,209.0,0.0,19.0,0.0,0.0
10,6,10/14/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2200,2320,2304.0,-16.0,0.0,0.0,N,80.0,209.0,,,,0.0
10,6,10/14/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,807,1050,1027.0,-23.0,0.0,0.0,N,163.0,1053.0,,,,0.0
10,6,10/14/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2241,13,2355.0,-18.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,6,10/14/2023 12:00:00 AM,DL,,9E,5175,JFK,SYR,1525,1657,1644.0,-13.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,6,10/14/2023 12:00:00 AM,UA,,G7,4426,ORD,SYR,900,1153,1209.0,16.0,0.0,0.0,N,113.0,607.0,0.0,0.0,0.0,0.0
10,6,10/14/2023 12:00:00 AM,UA,,OO,5575,ORD,SYR,1355,1649,1641.0,-8.0,0.0,0.0,N,114.0,607.0,,,,0.0
10,6,10/14/2023 12:00:00 AM,UA,,OO,5691,ORD,SYR,1820,2112,2111.0,-1.0,0.0,0.0,N,112.0,607.0,,,,0.0
10,6,10/14/2023 12:00:00 AM,WN,,WN,1456,MCO,SYR,1250,1530,1543.0,13.0,0.0,0.0,N,160.0,1053.0,,,,0.0
10,6,10/21/2023 12:00:00 AM,AA,,MQ,3324,ORD,SYR,1845,2142,2149.0,7.0,0.0,0.0,N,117.0,607.0,,,,0.0
10,6,10/21/2023 12:00:00 AM,AA,,MQ,4203,ORD,SYR,1320,1610,1601.0,-9.0,0.0,0.0,N,110.0,607.0,,,,0.0
10,6,10/21/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1330,1439,1455.0,16.0,0.0,0.0,N,69.0,209.0,0.0,16.0,0.0,0.0
10,6,10/21/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2200,2320,22.0,62.0,0.0,0.0,N,80.0,209.0,0.0,0.0,0.0,0.0
10,6,10/21/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,807,1050,1041.0,-9.0,0.0,0.0,N,163.0,1053.0,,,,0.0
10,6,10/21/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2241,13,3.0,-10.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,6,10/21/2023 12:00:00 AM,DL,,9E,5175,JFK,SYR,1525,1657,1723.0,26.0,0.0,0.0,N,92.0,209.0,0.0,9.0,17.0,0.0
10,6,10/21/2023 12:00:00 AM,UA,,G7,4426,ORD,SYR,900,1153,1149.0,-4.0,0.0,0.0,N,113.0,607.0,,,,0.0
10,6,10/21/2023 12:00:00 AM,UA,,OO,5575,ORD,SYR,1355,1649,1707.0,18.0,0.0,0.0,N,114.0,607.0,0.0,0.0,0.0,0.0
10,6,10/21/2023 12:00:00 AM,UA,,UA,1494,ORD,SYR,1820,2108,2112.0,4.0,0.0,0.0,N,108.0,607.0,,,,0.0
10,6,10/21/2023 12:00:00 AM,WN,,WN,1456,MCO,SYR,1250,1530,1545.0,15.0,0.0,0.0,N,160.0,1053.0,0.0,1.0,0.0,0.0
10,6,10/28/2023 12:00:00 AM,AA,,MQ,3324,ORD,SYR,1718,2004,1958.0,-6.0,0.0,0.0,N,106.0,607.0,,,,0.0
10,6,10/28/2023 12:00:00 AM,AA,,MQ,4203,ORD,SYR,1140,1426,1402.0,-24.0,0.0,0.0,N,106.0,607.0,,,,0.0
10,6,10/28/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1330,1439,1449.0,10.0,0.0,0.0,N,69.0,209.0,,,,0.0
10,6,10/28/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2200,2320,2324.0,4.0,0.0,0.0,N,80.0,209.0,,,,0.0
10,6,10/28/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,807,1050,1036.0,-14.0,0.0,0.0,N,163.0,1053.0,,,,0.0
10,6,10/28/2023 12:00:00 AM,DL,,9E,4901,JFK,SYR,2241,13,12.0,-1.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,6,10/28/2023 12:00:00 AM,DL,,9E,5183,JFK,SYR,1059,1219,1219.0,0.0,0.0,0.0,N,80.0,209.0,,,,0.0
10,6,10/28/2023 12:00:00 AM,DL,,9E,5206,JFK,SYR,1526,1658,1654.0,-4.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,6,10/28/2023 12:00:00 AM,UA,,G7,4413,ORD,SYR,1750,2042,2030.0,-12.0,0.0,0.0,N,112.0,607.0,,,,0.0
10,6,10/28/2023 12:00:00 AM,UA,,G7,4426,ORD,SYR,900,1153,1144.0,-9.0,0.0,0.0,N,113.0,607.0,,,,0.0
10,6,10/28/2023 12:00:00 AM,UA,,OO,5575,ORD,SYR,1355,1649,1653.0,4.0,0.0,0.0,N,114.0,607.0,,,,0.0
10,6,10/28/2023 12:00:00 AM,UA,,UA,1494,ORD,SYR,1820,2108,2102.0,-6.0,0.0,0.0,N,108.0,607.0,,,,0.0
10,6,10/28/2023 12:00:00 AM,WN,,WN,1456,MCO,SYR,1250,1530,1552.0,22.0,0.0,0.0,N,160.0,1053.0,0.0,4.0,0.0,0.0
10,7,10/1/2023 12:00:00 AM,AA,,MQ,3324,ORD,SYR,1855,2154,2148.0,-6.0,0.0,0.0,N,119.0,607.0,,,,0.0
10,7,10/1/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,820,1114,1141.0,27.0,0.0,0.0,N,114.0,607.0,0.0,19.0,0.0,0.0
10,7,10/1/2023 12:00:00 AM,AA,,MQ,4203,ORD,SYR,1321,1609,1613.0,4.0,0.0,0.0,N,108.0,607.0,,,,0.0
10,7,10/1/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1330,1439,1518.0,39.0,0.0,0.0,N,69.0,209.0,0.0,0.0,34.0,0.0
10,7,10/1/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2155,2315,2325.0,10.0,0.0,0.0,N,80.0,209.0,,,,0.0
10,7,10/1/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,807,1050,1140.0,50.0,0.0,0.0,N,163.0,1053.0,0.0,50.0,0.0,0.0
10,7,10/1/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2233,2359,2350.0,-9.0,0.0,0.0,N,86.0,209.0,,,,0.0
10,7,10/1/2023 12:00:00 AM,DL,,9E,5175,JFK,SYR,1520,1651,1632.0,-19.0,0.0,0.0,N,91.0,209.0,,,,0.0
10,7,10/1/2023 12:00:00 AM,DL,,9E,5183,JFK,SYR,1059,1214,1214.0,0.0,0.0,0.0,N,75.0,209.0,,,,0.0
10,7,10/1/2023 12:00:00 AM,UA,,G7,4426,ORD,SYR,900,1153,1216.0,23.0,0.0,0.0,N,113.0,607.0,0.0,23.0,0.0,0.0
10,7,10/1/2023 12:00:00 AM,UA,,OO,5575,ORD,SYR,1355,1649,1651.0,2.0,0.0,0.0,N,114.0,607.0,,,,0.0
10,7,10/1/2023 12:00:00 AM,UA,,UA,1494,ORD,SYR,1820,2108,4.0,176.0,0.0,0.0,N,108.0,607.0,0.0,21.0,144.0,0.0
10,7,10/8/2023 12:00:00 AM,AA,,MQ,3324,ORD,SYR,1845,2142,2142.0,0.0,0.0,0.0,N,117.0,607.0,,,,0.0
10,7,10/8/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,815,1104,1047.0,-17.0,0.0,0.0,N,109.0,607.0,,,,0.0
10,7,10/8/2023 12:00:00 AM,AA,,MQ,4203,ORD,SYR,1320,1610,1559.0,-11.0,0.0,0.0,N,110.0,607.0,,,,0.0
10,7,10/8/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1330,1439,1424.0,-15.0,0.0,0.0,N,69.0,209.0,,,,0.0
10,7,10/8/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2155,2315,2253.0,-22.0,0.0,0.0,N,80.0,209.0,,,,0.0
10,7,10/8/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,807,1050,1049.0,-1.0,0.0,0.0,N,163.0,1053.0,,,,0.0
10,7,10/8/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2235,1,2345.0,-16.0,0.0,0.0,N,86.0,209.0,,,,0.0
10,7,10/8/2023 12:00:00 AM,DL,,9E,5175,JFK,SYR,1520,1651,1626.0,-25.0,0.0,0.0,N,91.0,209.0,,,,0.0
10,7,10/8/2023 12:00:00 AM,UA,,G7,4426,ORD,SYR,900,1153,1149.0,-4.0,0.0,0.0,N,113.0,607.0,,,,0.0
10,7,10/8/2023 12:00:00 AM,UA,,OO,5575,ORD,SYR,1355,1649,1641.0,-8.0,0.0,0.0,N,114.0,607.0,,,,0.0
10,7,10/8/2023 12:00:00 AM,UA,,UA,1494,ORD,SYR,1820,2108,2110.0,2.0,0.0,0.0,N,108.0,607.0,,,,0.0
10,7,10/8/2023 12:00:00 AM,WN,,WN,1456,MCO,SYR,1100,1340,1339.0,-1.0,0.0,0.0,N,160.0,1053.0,,,,0.0
10,7,10/15/2023 12:00:00 AM,AA,,MQ,3324,ORD,SYR,1845,2142,2147.0,5.0,0.0,0.0,N,117.0,607.0,,,,0.0
10,7,10/15/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,815,1104,1113.0,9.0,0.0,0.0,N,109.0,607.0,,,,0.0
10,7,10/15/2023 12:00:00 AM,AA,,MQ,4203,ORD,SYR,1320,1610,1614.0,4.0,0.0,0.0,N,110.0,607.0,,,,0.0
10,7,10/15/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1330,1439,1430.0,-9.0,0.0,0.0,N,69.0,209.0,,,,0.0
10,7,10/15/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2155,2315,2308.0,-7.0,0.0,0.0,N,80.0,209.0,,,,0.0
10,7,10/15/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,807,1050,1034.0,-16.0,0.0,0.0,N,163.0,1053.0,,,,0.0
10,7,10/15/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2241,13,2353.0,-20.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,7,10/15/2023 12:00:00 AM,DL,,9E,5175,JFK,SYR,1525,1657,1655.0,-2.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,7,10/15/2023 12:00:00 AM,UA,,G7,4426,ORD,SYR,900,1153,1146.0,-7.0,0.0,0.0,N,113.0,607.0,,,,0.0
10,7,10/15/2023 12:00:00 AM,UA,,OO,5575,ORD,SYR,1355,1649,1655.0,6.0,0.0,0.0,N,114.0,607.0,,,,0.0
10,7,10/15/2023 12:00:00 AM,UA,,UA,1494,ORD,SYR,1820,2108,2146.0,38.0,0.0,0.0,N,108.0,607.0,0.0,38.0,0.0,0.0
10,7,10/15/2023 12:00:00 AM,WN,,WN,1456,MCO,SYR,1100,1340,1331.0,-9.0,0.0,0.0,N,160.0,1053.0,,,,0.0
10,7,10/22/2023 12:00:00 AM,AA,,MQ,3324,ORD,SYR,1845,2142,2135.0,-7.0,0.0,0.0,N,117.0,607.0,,,,0.0
10,7,10/22/2023 12:00:00 AM,AA,,MQ,3854,ORD,SYR,815,1104,1057.0,-7.0,0.0,0.0,N,109.0,607.0,,,,0.0
10,7,10/22/2023 12:00:00 AM,AA,,MQ,4203,ORD,SYR,1320,1610,1559.0,-11.0,0.0,0.0,N,110.0,607.0,,,,0.0
10,7,10/22/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1330,1439,1441.0,2.0,0.0,0.0,N,69.0,209.0,,,,0.0
10,7,10/22/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2155,2315,2313.0,-2.0,0.0,0.0,N,80.0,209.0,,,,0.0
10,7,10/22/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,807,1050,1040.0,-10.0,0.0,0.0,N,163.0,1053.0,,,,0.0
10,7,10/22/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2241,13,13.0,0.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,7,10/22/2023 12:00:00 AM,DL,,9E,5175,JFK,SYR,1525,1657,1628.0,-29.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,7,10/22/2023 12:00:00 AM,UA,,G7,4426,ORD,SYR,900,1153,1215.0,22.0,0.0,0.0,N,113.0,607.0,0.0,22.0,0.0,0.0
10,7,10/22/2023 12:00:00 AM,UA,,OO,5575,ORD,SYR,1355,1649,1643.0,-6.0,0.0,0.0,N,114.0,607.0,,,,0.0
10,7,10/22/2023 12:00:00 AM,UA,,UA,1494,ORD,SYR,1820,2108,2125.0,17.0,0.0,0.0,N,108.0,607.0,0.0,17.0,0.0,0.0
10,7,10/22/2023 12:00:00 AM,WN,,WN,1456,MCO,SYR,1100,1340,1337.0,-3.0,0.0,0.0,N,160.0,1053.0,,,,0.0
10,7,10/29/2023 12:00:00 AM,AA,,MQ,3324,ORD,SYR,1845,2142,2122.0,-20.0,0.0,0.0,N,117.0,607.0,,,,0.0
10,7,10/29/2023 12:00:00 AM,AA,,MQ,4203,ORD,SYR,1320,1610,1544.0,-26.0,0.0,0.0,N,110.0,607.0,,,,0.0
10,7,10/29/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1400,1521,1510.0,-11.0,0.0,0.0,N,81.0,209.0,,,,0.0
10,7,10/29/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2259,19,7.0,-12.0,0.0,0.0,N,80.0,209.0,,,,0.0
10,7,10/29/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,1630,1920,1858.0,-22.0,0.0,0.0,N,170.0,1053.0,,,,0.0
10,7,10/29/2023 12:00:00 AM,DL,,9E,4901,JFK,SYR,2241,13,51.0,38.0,0.0,0.0,N,92.0,209.0,0.0,0.0,28.0,0.0
10,7,10/29/2023 12:00:00 AM,DL,,9E,5183,JFK,SYR,1059,1219,1211.0,-8.0,0.0,0.0,N,80.0,209.0,,,,0.0
10,7,10/29/2023 12:00:00 AM,DL,,9E,5206,JFK,SYR,1526,1658,1644.0,-14.0,0.0,0.0,N,92.0,209.0,,,,0.0
10,7,10/29/2023 12:00:00 AM,UA,,G7,4380,ORD,SYR,900,1152,1116.0,-36.0,0.0,0.0,N,112.0,607.0,,,,0.0
10,7,10/29/2023 12:00:00 AM,UA,,OO,5702,ORD,SYR,1355,1653,1642.0,-11.0,0.0,0.0,N,118.0,607.0,,,,0.0
10,7,10/29/2023 12:00:00 AM,UA,,UA,538,ORD,SYR,1810,2101,2049.0,-12.0,0.0,0.0,N,111.0,607.0,,,,0.0
10,7,10/29/2023 12:00:00 AM,WN,,WN,1456,MCO,SYR,1100,1340,1316.0,-24.0,0.0,0.0,N,160.0,1053.0,,,,0.0
12,1,12/4/2023 12:00:00 AM,AA,,MQ,4134,ORD,SYR,816,1102,1118.0,16.0,0.0,0.0,N,106.0,607.0,0.0,14.0,0.0,0.0
12,1,12/4/2023 12:00:00 AM,AA,,YX,4384,ORD,SYR,1315,1601,1554.0,-7.0,0.0,0.0,N,106.0,607.0,,,,0.0
12,1,12/4/2023 12:00:00 AM,AA,,YX,4414,ORD,SYR,1856,2153,2157.0,4.0,0.0,0.0,N,117.0,607.0,,,,0.0
12,1,12/4/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1400,1521,1501.0,-20.0,0.0,0.0,N,81.0,209.0,,,,0.0
12,1,12/4/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2259,19,2351.0,-28.0,0.0,0.0,N,80.0,209.0,,,,0.0
12,1,12/4/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,1624,1914,1852.0,-22.0,0.0,0.0,N,170.0,1053.0,,,,0.0
12,1,12/4/2023 12:00:00 AM,DL,,9E,4844,JFK,SYR,1500,1631,1603.0,-28.0,0.0,0.0,N,91.0,209.0,,,,0.0
12,1,12/4/2023 12:00:00 AM,DL,,9E,4856,JFK,SYR,1054,1218,1205.0,-13.0,0.0,0.0,N,84.0,209.0,,,,0.0
12,1,12/4/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2230,7,2335.0,-32.0,0.0,0.0,N,97.0,209.0,,,,0.0
12,1,12/4/2023 12:00:00 AM,UA,,OO,5702,ORD,SYR,1355,1651,1636.0,-15.0,0.0,0.0,N,116.0,607.0,,,,0.0
12,1,12/4/2023 12:00:00 AM,UA,,UA,538,ORD,SYR,1810,2101,2050.0,-11.0,0.0,0.0,N,111.0,607.0,,,,0.0
12,1,12/4/2023 12:00:00 AM,WN,,WN,3149,MCO,SYR,1130,1410,1422.0,12.0,0.0,0.0,N,160.0,1053.0,,,,0.0
12,1,12/11/2023 12:00:00 AM,AA,,MQ,3324,ORD,SYR,1917,2204,2157.0,-7.0,0.0,0.0,N,107.0,607.0,,,,0.0
12,1,12/11/2023 12:00:00 AM,AA,,MQ,3473,ORD,SYR,1426,1718,1702.0,-16.0,0.0,0.0,N,112.0,607.0,,,,0.0
12,1,12/11/2023 12:00:00 AM,AA,,MQ,4134,ORD,SYR,835,1124,1151.0,27.0,0.0,0.0,N,109.0,607.0,0.0,27.0,0.0,0.0
12,1,12/11/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1400,1521,1504.0,-17.0,0.0,0.0,N,81.0,209.0,,,,0.0
12,1,12/11/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2259,19,116.0,57.0,0.0,0.0,N,80.0,209.0,0.0,0.0,47.0,0.0
12,1,12/11/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,1625,1913,1910.0,-3.0,0.0,0.0,N,168.0,1053.0,,,,0.0
12,1,12/11/2023 12:00:00 AM,DL,,9E,4844,JFK,SYR,1430,1607,1545.0,-22.0,0.0,0.0,N,97.0,209.0,,,,0.0
12,1,12/11/2023 12:00:00 AM,DL,,9E,4856,JFK,SYR,1059,1230,1222.0,-8.0,0.0,0.0,N,91.0,209.0,,,,0.0
12,1,12/11/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2250,27,40.0,13.0,0.0,0.0,N,97.0,209.0,,,,0.0
12,1,12/11/2023 12:00:00 AM,UA,,OO,5702,ORD,SYR,1355,1651,1648.0,-3.0,0.0,0.0,N,116.0,607.0,,,,0.0
12,1,12/11/2023 12:00:00 AM,UA,,UA,538,ORD,SYR,1810,2101,2047.0,-14.0,0.0,0.0,N,111.0,607.0,,,,0.0
12,1,12/11/2023 12:00:00 AM,WN,,WN,3149,MCO,SYR,1130,1410,1410.0,0.0,0.0,0.0,N,160.0,1053.0,,,,0.0
12,1,12/18/2023 12:00:00 AM,AA,,MQ,3473,ORD,SYR,1455,1741,1747.0,6.0,0.0,0.0,N,106.0,607.0,,,,0.0
12,1,12/18/2023 12:00:00 AM,AA,,MQ,4134,ORD,SYR,1201,1447,1444.0,-3.0,0.0,0.0,N,106.0,607.0,,,,0.0
12,1,12/18/2023 12:00:00 AM,B6,,B6,116,JFK,SYR,1422,1539,1654.0,75.0,0.0,0.0,N,77.0,209.0,0.0,0.0,65.0,0.0
12,1,12/18/2023 12:00:00 AM,B6,,B6,2516,JFK,SYR,2246,6,134.0,88.0,0.0,0.0,N,80.0,209.0,0.0,0.0,58.0,0.0
12,1,12/18/2023 12:00:00 AM,B6,,B6,656,MCO,SYR,1632,1926,1954.0,28.0,0.0,0.0,N,174.0,1053.0,0.0,0.0,15.0,0.0
12,1,12/18/2023 12:00:00 AM,DL,,9E,4988,JFK,SYR,2250,27,2345.0,-42.0,0.0,0.0,N,97.0,209.0,,,,0.0
12,1,12/18/2023 12:00:00 AM,DL,,9E,5175,JFK,SYR,1430,1607,1653.0,46.0,0.0,0.0,N,97.0,209.0,0.0,0.0,0.0,0.0
